,Date,Percent Illumination,Total Crimes,City
776,2017-02-15,82.0,278,Denver
777,2017-02-16,74.0,245,Denver
778,2017-02-17,65.0,277,Denver
779,2017-02-18,56.0,209,Denver
780,2017-02-19,46.0,189,Denver
781,2017-02-20,37.0,204,Denver
782,2017-02-21,28.0,257,Denver
783,2017-02-22,20.0,244,Denver
784,2017-02-23,13.0,277,Denver
785,2017-02-24,7.0,240,Denver
786,2017-02-25,2.0,196,Denver
787,2017-02-26,0.0,194,Denver
788,2017-02-27,0.0,257,Denver
789,2017-02-28,3.0,211,Denver
790,2017-03-01,8.0,270,Denver
791,2017-03-02,16.0,219,Denver
792,2017-03-03,25.0,275,Denver
793,2017-03-04,36.0,237,Denver
794,2017-03-05,47.0,216,Denver
795,2017-03-06,58.0,251,Denver
796,2017-03-07,69.0,226,Denver
797,2017-03-08,79.0,249,Denver
798,2017-03-09,87.0,266,Denver
799,2017-03-10,94.0,276,Denver
800,2017-03-11,98.0,222,Denver
801,2017-03-12,100.0,204,Denver
802,2017-03-13,100.0,252,Denver
803,2017-03-14,97.0,259,Denver
804,2017-03-15,93.0,241,Denver
805,2017-03-16,88.0,272,Denver
806,2017-03-17,81.0,276,Denver
807,2017-03-18,73.0,256,Denver
808,2017-03-19,64.0,200,Denver
809,2017-03-20,54.0,245,Denver
810,2017-03-21,45.0,250,Denver
811,2017-03-22,35.0,235,Denver
812,2017-03-23,26.0,267,Denver
813,2017-03-24,18.0,257,Denver
814,2017-03-25,10.0,227,Denver
815,2017-03-26,5.0,213,Denver
816,2017-03-27,1.0,261,Denver
817,2017-03-28,0.0,236,Denver
818,2017-03-29,2.0,258,Denver
819,2017-03-30,6.0,271,Denver
820,2017-03-31,13.0,252,Denver
821,2017-04-01,22.0,250,Denver
822,2017-04-02,33.0,227,Denver
823,2017-04-03,44.0,266,Denver
824,2017-04-04,55.0,206,Denver
825,2017-04-05,66.0,261,Denver
826,2017-04-06,76.0,270,Denver
827,2017-04-07,84.0,314,Denver
828,2017-04-08,91.0,247,Denver
829,2017-04-09,96.0,215,Denver
830,2017-04-10,99.0,216,Denver
831,2017-04-11,100.0,234,Denver
832,2017-04-12,99.0,226,Denver
833,2017-04-13,96.0,248,Denver
834,2017-04-14,92.0,294,Denver
835,2017-04-15,86.0,249,Denver
836,2017-04-16,79.0,211,Denver
837,2017-04-17,71.0,269,Denver
838,2017-04-18,62.0,252,Denver
839,2017-04-19,52.0,295,Denver
840,2017-04-20,42.0,248,Denver
841,2017-04-21,32.0,279,Denver
842,2017-04-22,23.0,215,Denver
843,2017-04-23,14.0,204,Denver
844,2017-04-24,7.0,276,Denver
845,2017-04-25,3.0,278,Denver
846,2017-04-26,0.0,268,Denver
847,2017-04-27,1.0,246,Denver
848,2017-04-28,5.0,277,Denver
849,2017-04-29,11.0,220,Denver
850,2017-04-30,19.0,229,Denver
851,2017-05-01,29.0,276,Denver
852,2017-05-02,40.0,250,Denver
853,2017-05-03,51.0,245,Denver
854,2017-05-04,62.0,267,Denver
855,2017-05-05,72.0,296,Denver
856,2017-05-06,80.0,256,Denver
857,2017-05-07,88.0,223,Denver
858,2017-05-08,93.0,265,Denver
859,2017-05-09,97.0,259,Denver
860,2017-05-10,99.0,261,Denver
861,2017-05-11,100.0,278,Denver
862,2017-05-12,98.0,311,Denver
863,2017-05-13,95.0,260,Denver
864,2017-05-14,90.0,219,Denver
865,2017-05-15,84.0,272,Denver
866,2017-05-16,77.0,245,Denver
867,2017-05-17,68.0,241,Denver
868,2017-05-18,58.0,231,Denver
869,2017-05-19,48.0,244,Denver
870,2017-05-20,38.0,234,Denver
871,2017-05-21,28.0,222,Denver
872,2017-05-22,18.0,280,Denver
873,2017-05-23,10.0,264,Denver
874,2017-05-24,4.0,297,Denver
875,2017-05-25,1.0,271,Denver
876,2017-05-26,0.0,324,Denver
877,2017-05-27,3.0,272,Denver
878,2017-05-28,9.0,274,Denver
879,2017-05-29,16.0,240,Denver
880,2017-05-30,26.0,274,Denver
881,2017-05-31,36.0,300,Denver
882,2017-06-01,47.0,326,Denver
883,2017-06-02,57.0,281,Denver
884,2017-06-03,67.0,255,Denver
885,2017-06-04,76.0,241,Denver
886,2017-06-05,84.0,283,Denver
887,2017-06-06,90.0,243,Denver
888,2017-06-07,95.0,283,Denver
889,2017-06-08,98.0,287,Denver
890,2017-06-09,100.0,296,Denver
891,2017-06-10,99.0,260,Denver
892,2017-06-11,97.0,238,Denver
893,2017-06-12,94.0,279,Denver
894,2017-06-13,88.0,261,Denver
895,2017-06-14,81.0,288,Denver
896,2017-06-15,73.0,300,Denver
897,2017-06-16,63.0,297,Denver
898,2017-06-17,53.0,250,Denver
899,2017-06-18,42.0,234,Denver
900,2017-06-19,31.0,227,Denver
901,2017-06-20,21.0,270,Denver
902,2017-06-21,13.0,271,Denver
903,2017-06-22,6.0,294,Denver
904,2017-06-23,1.0,298,Denver
905,2017-06-24,0.0,234,Denver
906,2017-06-25,2.0,222,Denver
907,2017-06-26,6.0,304,Denver
908,2017-06-27,13.0,290,Denver
909,2017-06-28,22.0,247,Denver
910,2017-06-29,32.0,297,Denver
911,2017-06-30,42.0,291,Denver
912,2017-07-01,52.0,263,Denver
913,2017-07-02,62.0,231,Denver
914,2017-07-03,71.0,264,Denver
915,2017-07-04,79.0,207,Denver
916,2017-07-05,86.0,248,Denver
917,2017-07-06,92.0,284,Denver
918,2017-07-07,96.0,272,Denver
919,2017-07-08,99.0,246,Denver
920,2017-07-09,100.0,238,Denver
921,2017-07-10,99.0,234,Denver
922,2017-07-11,96.0,273,Denver
923,2017-07-12,91.0,245,Denver
924,2017-07-13,85.0,265,Denver
925,2017-07-14,77.0,311,Denver
926,2017-07-15,67.0,229,Denver
927,2017-07-16,57.0,191,Denver
928,2017-07-17,46.0,283,Denver
929,2017-07-18,34.0,306,Denver
930,2017-07-19,24.0,252,Denver
931,2017-07-20,15.0,285,Denver
932,2017-07-21,7.0,292,Denver
933,2017-07-22,2.0,251,Denver
934,2017-07-23,0.0,266,Denver
935,2017-07-24,1.0,243,Denver
936,2017-07-25,4.0,250,Denver
937,2017-07-26,10.0,289,Denver
938,2017-07-27,18.0,309,Denver
939,2017-07-28,27.0,298,Denver
940,2017-07-29,36.0,264,Denver
941,2017-07-30,46.0,225,Denver
942,2017-07-31,56.0,277,Denver
943,2017-08-01,65.0,297,Denver
944,2017-08-02,74.0,297,Denver
945,2017-08-03,82.0,323,Denver
946,2017-08-04,88.0,327,Denver
947,2017-08-05,94.0,244,Denver
948,2017-08-06,98.0,240,Denver
949,2017-08-07,100.0,247,Denver
950,2017-08-08,100.0,263,Denver
951,2017-08-09,98.0,318,Denver
952,2017-08-10,94.0,254,Denver
953,2017-08-11,88.0,280,Denver
954,2017-08-12,80.0,264,Denver
955,2017-08-13,70.0,249,Denver
956,2017-08-14,60.0,285,Denver
957,2017-08-15,48.0,267,Denver
958,2017-08-16,37.0,252,Denver
959,2017-08-17,26.0,269,Denver
960,2017-08-18,17.0,340,Denver
961,2017-08-19,9.0,288,Denver
962,2017-08-20,3.0,248,Denver
963,2017-08-21,0.0,279,Denver
964,2017-08-22,0.0,281,Denver
965,2017-08-23,3.0,315,Denver
966,2017-08-24,7.0,298,Denver
967,2017-08-25,14.0,333,Denver
968,2017-08-26,21.0,229,Denver
969,2017-08-27,30.0,239,Denver
970,2017-08-28,39.0,298,Denver
971,2017-08-29,49.0,302,Denver
972,2017-08-30,58.0,298,Denver
973,2017-08-31,67.0,269,Denver
974,2017-09-01,76.0,320,Denver
975,2017-09-02,84.0,258,Denver
976,2017-09-03,90.0,220,Denver
977,2017-09-04,95.0,225,Denver
978,2017-09-05,99.0,273,Denver
979,2017-09-06,100.0,285,Denver
980,2017-09-07,99.0,263,Denver
981,2017-09-08,96.0,284,Denver
982,2017-09-09,90.0,227,Denver
983,2017-09-10,82.0,212,Denver
984,2017-09-11,73.0,288,Denver
985,2017-09-12,62.0,317,Denver
986,2017-09-13,51.0,309,Denver
987,2017-09-14,39.0,278,Denver
988,2017-09-15,29.0,310,Denver
989,2017-09-16,19.0,273,Denver
990,2017-09-17,11.0,242,Denver
991,2017-09-18,5.0,286,Denver
992,2017-09-19,1.0,272,Denver
993,2017-09-20,0.0,298,Denver
994,2017-09-21,1.0,259,Denver
995,2017-09-22,4.0,286,Denver
996,2017-09-23,10.0,214,Denver
997,2017-09-24,16.0,202,Denver
998,2017-09-25,24.0,250,Denver
999,2017-09-26,32.0,231,Denver
1000,2017-09-27,42.0,284,Denver
1001,2017-09-28,51.0,296,Denver
1002,2017-09-29,60.0,311,Denver
1003,2017-09-30,70.0,260,Denver
1004,2017-10-01,78.0,252,Denver
1005,2017-10-02,86.0,286,Denver
1006,2017-10-03,92.0,287,Denver
1007,2017-10-04,97.0,297,Denver
1008,2017-10-05,100.0,273,Denver
1009,2017-10-06,100.0,284,Denver
1010,2017-10-07,97.0,262,Denver
1011,2017-10-08,92.0,232,Denver
1012,2017-10-09,85.0,228,Denver
1013,2017-10-10,75.0,260,Denver
1014,2017-10-11,65.0,265,Denver
1015,2017-10-12,54.0,304,Denver
1016,2017-10-13,42.0,263,Denver
1017,2017-10-14,32.0,254,Denver
1018,2017-10-15,22.0,229,Denver
1019,2017-10-16,14.0,257,Denver
1020,2017-10-17,7.0,279,Denver
1021,2017-10-18,3.0,252,Denver
1022,2017-10-19,1.0,259,Denver
1023,2017-10-20,0.0,301,Denver
1024,2017-10-21,2.0,262,Denver
1025,2017-10-22,6.0,201,Denver
1026,2017-10-23,11.0,271,Denver
1027,2017-10-24,18.0,247,Denver
1028,2017-10-25,25.0,222,Denver
1029,2017-10-26,34.0,241,Denver
1030,2017-10-27,43.0,276,Denver
1031,2017-10-28,53.0,231,Denver
1032,2017-10-29,62.0,258,Denver
1033,2017-10-30,72.0,234,Denver
1034,2017-10-31,81.0,258,Denver
1035,2017-11-01,88.0,297,Denver
1036,2017-11-02,94.0,254,Denver
1037,2017-11-03,98.0,267,Denver
1038,2017-11-04,100.0,251,Denver
1039,2017-11-05,98.0,213,Denver
1040,2017-11-06,94.0,240,Denver
1041,2017-11-07,87.0,252,Denver
1042,2017-11-08,79.0,263,Denver
1043,2017-11-09,68.0,266,Denver
1044,2017-11-10,57.0,287,Denver
1045,2017-11-11,46.0,247,Denver
1046,2017-11-12,36.0,211,Denver
1047,2017-11-13,26.0,271,Denver
1048,2017-11-14,17.0,248,Denver
1049,2017-11-15,10.0,243,Denver
1050,2017-11-16,5.0,260,Denver
1051,2017-11-17,2.0,282,Denver
1052,2017-11-18,0.0,230,Denver
1053,2017-11-19,1.0,235,Denver
1054,2017-11-20,3.0,229,Denver
1055,2017-11-21,7.0,270,Denver
1056,2017-11-22,12.0,247,Denver
1057,2017-11-23,19.0,146,Denver
1058,2017-11-24,27.0,196,Denver
1059,2017-11-25,36.0,215,Denver
1060,2017-11-26,45.0,242,Denver
1061,2017-11-27,55.0,257,Denver
1062,2017-11-28,65.0,223,Denver
1063,2017-11-29,75.0,267,Denver
1064,2017-11-30,84.0,268,Denver
1065,2017-12-01,91.0,295,Denver
1066,2017-12-02,97.0,266,Denver
1067,2017-12-03,100.0,218,Denver
1068,2017-12-04,99.0,207,Denver
1069,2017-12-05,96.0,257,Denver
1070,2017-12-06,90.0,240,Denver
1071,2017-12-07,82.0,266,Denver
1072,2017-12-08,73.0,274,Denver
1073,2017-12-09,62.0,235,Denver
1074,2017-12-10,51.0,223,Denver
1075,2017-12-11,41.0,236,Denver
1076,2017-12-12,31.0,263,Denver
1077,2017-12-13,22.0,240,Denver
1078,2017-12-14,15.0,263,Denver
1079,2017-12-15,9.0,286,Denver
1080,2017-12-16,4.0,222,Denver
1081,2017-12-17,1.0,210,Denver
1082,2017-12-18,0.0,243,Denver
1083,2017-12-19,1.0,263,Denver
1084,2017-12-20,3.0,269,Denver
1085,2017-12-21,8.0,271,Denver
1086,2017-12-22,13.0,261,Denver
1087,2017-12-23,20.0,181,Denver
1088,2017-12-24,29.0,170,Denver
1089,2017-12-25,38.0,103,Denver
1090,2017-12-26,48.0,163,Denver
1091,2017-12-27,59.0,231,Denver
1092,2017-12-28,69.0,186,Denver
1093,2017-12-29,79.0,235,Denver
1094,2017-12-30,88.0,192,Denver
1095,2017-12-31,94.0,178,Denver
