,Date,Percent Illumination,Total Crimes,City
867,2017-05-17,68.0,170,
868,2017-05-18,58.0,148,
869,2017-05-19,48.0,184,
870,2017-05-20,38.0,187,
871,2017-05-21,28.0,172,
872,2017-05-22,18.0,184,
873,2017-05-23,10.0,193,
874,2017-05-24,4.0,209,
875,2017-05-25,1.0,179,
876,2017-05-26,0.0,224,
877,2017-05-27,3.0,215,
878,2017-05-28,9.0,224,
879,2017-05-29,16.0,199,
880,2017-05-30,26.0,190,
881,2017-05-31,36.0,213,
882,2017-06-01,47.0,248,
883,2017-06-02,57.0,187,
884,2017-06-03,67.0,197,
885,2017-06-04,76.0,197,
886,2017-06-05,84.0,217,
887,2017-06-06,90.0,176,
888,2017-06-07,95.0,200,
889,2017-06-08,98.0,206,
890,2017-06-09,100.0,202,
891,2017-06-10,99.0,200,
892,2017-06-11,97.0,201,
893,2017-06-12,94.0,197,
894,2017-06-13,88.0,190,
895,2017-06-14,81.0,216,
896,2017-06-15,73.0,212,
897,2017-06-16,63.0,220,
898,2017-06-17,53.0,203,
899,2017-06-18,42.0,206,
900,2017-06-19,31.0,162,
901,2017-06-20,21.0,198,
902,2017-06-21,13.0,184,
903,2017-06-22,6.0,218,
904,2017-06-23,1.0,219,
905,2017-06-24,0.0,188,
906,2017-06-25,2.0,177,
907,2017-06-26,6.0,227,
908,2017-06-27,13.0,226,
909,2017-06-28,22.0,189,
910,2017-06-29,32.0,208,
911,2017-06-30,42.0,205,
912,2017-07-01,52.0,208,
913,2017-07-02,62.0,190,
914,2017-07-03,71.0,218,
915,2017-07-04,79.0,171,
916,2017-07-05,86.0,180,
917,2017-07-06,92.0,207,
918,2017-07-07,96.0,203,
919,2017-07-08,99.0,194,
920,2017-07-09,100.0,196,
921,2017-07-10,99.0,179,
922,2017-07-11,96.0,197,
923,2017-07-12,91.0,182,
924,2017-07-13,85.0,192,
925,2017-07-14,77.0,225,
926,2017-07-15,67.0,179,
927,2017-07-16,57.0,155,
928,2017-07-17,46.0,180,
929,2017-07-18,34.0,231,
930,2017-07-19,24.0,179,
931,2017-07-20,15.0,192,
932,2017-07-21,7.0,204,
933,2017-07-22,2.0,186,
934,2017-07-23,0.0,208,
935,2017-07-24,1.0,175,
936,2017-07-25,4.0,191,
937,2017-07-26,10.0,197,
938,2017-07-27,18.0,215,
939,2017-07-28,27.0,230,
940,2017-07-29,36.0,215,
941,2017-07-30,46.0,175,
942,2017-07-31,56.0,205,
943,2017-08-01,65.0,224,
944,2017-08-02,74.0,219,
945,2017-08-03,82.0,240,
946,2017-08-04,88.0,226,
947,2017-08-05,94.0,196,
948,2017-08-06,98.0,194,
949,2017-08-07,100.0,164,
950,2017-08-08,100.0,185,
951,2017-08-09,98.0,242,
952,2017-08-10,94.0,187,
953,2017-08-11,88.0,219,
954,2017-08-12,80.0,216,
955,2017-08-13,70.0,196,
956,2017-08-14,60.0,205,
957,2017-08-15,48.0,205,
958,2017-08-16,37.0,184,
959,2017-08-17,26.0,199,
960,2017-08-18,17.0,254,
961,2017-08-19,9.0,235,
962,2017-08-20,3.0,205,
963,2017-08-21,0.0,223,
964,2017-08-22,0.0,205,
965,2017-08-23,3.0,231,
966,2017-08-24,7.0,231,
967,2017-08-25,14.0,249,
968,2017-08-26,21.0,182,
969,2017-08-27,30.0,187,
970,2017-08-28,39.0,208,
971,2017-08-29,49.0,231,
972,2017-08-30,58.0,232,
973,2017-08-31,67.0,187,
974,2017-09-01,76.0,237,
975,2017-09-02,84.0,200,
976,2017-09-03,90.0,173,
977,2017-09-04,95.0,192,
978,2017-09-05,99.0,189,
979,2017-09-06,100.0,208,
980,2017-09-07,99.0,195,
981,2017-09-08,96.0,211,
982,2017-09-09,90.0,179,
983,2017-09-10,82.0,169,
984,2017-09-11,73.0,207,
985,2017-09-12,62.0,231,
986,2017-09-13,51.0,224,
987,2017-09-14,39.0,216,
988,2017-09-15,29.0,229,
989,2017-09-16,19.0,224,
990,2017-09-17,11.0,192,
991,2017-09-18,5.0,202,
992,2017-09-19,1.0,186,
993,2017-09-20,0.0,221,
994,2017-09-21,1.0,172,
995,2017-09-22,4.0,219,
996,2017-09-23,10.0,152,
997,2017-09-24,16.0,139,
998,2017-09-25,24.0,170,
999,2017-09-26,32.0,162,
1000,2017-09-27,42.0,202,
1001,2017-09-28,51.0,203,
1002,2017-09-29,60.0,212,
1003,2017-09-30,70.0,198,
1004,2017-10-01,78.0,192,
1005,2017-10-02,86.0,208,
1006,2017-10-03,92.0,203,
1007,2017-10-04,97.0,218,
1008,2017-10-05,100.0,197,
1009,2017-10-06,100.0,210,
1010,2017-10-07,97.0,184,
1011,2017-10-08,92.0,181,
1012,2017-10-09,85.0,163,
1013,2017-10-10,75.0,180,
1014,2017-10-11,65.0,174,
1015,2017-10-12,54.0,223,
1016,2017-10-13,42.0,197,
1017,2017-10-14,32.0,185,
1018,2017-10-15,22.0,168,
1019,2017-10-16,14.0,193,
1020,2017-10-17,7.0,202,
1021,2017-10-18,3.0,180,
1022,2017-10-19,1.0,178,
1023,2017-10-20,0.0,219,
1024,2017-10-21,2.0,195,
1025,2017-10-22,6.0,158,
1026,2017-10-23,11.0,201,
1027,2017-10-24,18.0,159,
1028,2017-10-25,25.0,155,
1029,2017-10-26,34.0,178,
1030,2017-10-27,43.0,200,
1031,2017-10-28,53.0,172,
1032,2017-10-29,62.0,196,
1033,2017-10-30,72.0,166,
1034,2017-10-31,81.0,179,
1035,2017-11-01,88.0,229,
1036,2017-11-02,94.0,182,
1037,2017-11-03,98.0,187,
1038,2017-11-04,100.0,184,
1039,2017-11-05,98.0,173,
1040,2017-11-06,94.0,174,
1041,2017-11-07,87.0,170,
1042,2017-11-08,79.0,171,
1043,2017-11-09,68.0,169,
1044,2017-11-10,57.0,196,
1045,2017-11-11,46.0,183,
1046,2017-11-12,36.0,170,
1047,2017-11-13,26.0,189,
1048,2017-11-14,17.0,177,
1049,2017-11-15,10.0,170,
1050,2017-11-16,5.0,185,
1051,2017-11-17,2.0,190,
1052,2017-11-18,0.0,179,
1053,2017-11-19,1.0,185,
1054,2017-11-20,3.0,172,
1055,2017-11-21,7.0,196,
1056,2017-11-22,12.0,180,
1057,2017-11-23,19.0,124,
1058,2017-11-24,27.0,159,
1059,2017-11-25,36.0,176,
1060,2017-11-26,45.0,197,
1061,2017-11-27,55.0,189,
1062,2017-11-28,65.0,162,
1063,2017-11-29,75.0,198,
1064,2017-11-30,84.0,175,
1065,2017-12-01,91.0,208,
1066,2017-12-02,97.0,191,
1067,2017-12-03,100.0,191,
1068,2017-12-04,99.0,137,
1069,2017-12-05,96.0,187,
1070,2017-12-06,90.0,163,
1071,2017-12-07,82.0,180,
1072,2017-12-08,73.0,175,
1073,2017-12-09,62.0,181,
1074,2017-12-10,51.0,176,
1075,2017-12-11,41.0,160,
1076,2017-12-12,31.0,182,
1077,2017-12-13,22.0,170,
1078,2017-12-14,15.0,174,
1079,2017-12-15,9.0,199,
1080,2017-12-16,4.0,165,
1081,2017-12-17,1.0,172,
1082,2017-12-18,0.0,162,
1083,2017-12-19,1.0,180,
1084,2017-12-20,3.0,196,
1085,2017-12-21,8.0,140,
1086,2017-12-22,13.0,187,
1087,2017-12-23,20.0,131,
1088,2017-12-24,29.0,119,
1089,2017-12-25,38.0,80,
1090,2017-12-26,48.0,112,
1091,2017-12-27,59.0,178,
1092,2017-12-28,69.0,133,
1093,2017-12-29,79.0,182,
1094,2017-12-30,88.0,149,
1095,2017-12-31,94.0,146,
1096,2015-07-25,61.0,95,Minneapolis
1097,2016-10-16,100.0,92,Minneapolis
1098,2016-08-12,64.0,92,Minneapolis
1099,2015-08-16,2.0,91,Minneapolis
1100,2017-06-21,13.0,91,Minneapolis
1101,2016-10-15,99.0,91,Minneapolis
1102,2016-08-01,3.0,89,Minneapolis
1103,2017-06-25,2.0,89,Minneapolis
1104,2017-07-24,1.0,87,Minneapolis
1105,2015-01-16,23.0,87,Minneapolis
1106,2016-09-11,67.0,86,Minneapolis
1107,2016-08-19,99.0,86,Minneapolis
1108,2017-07-15,67.0,85,Minneapolis
1109,2016-10-03,5.0,85,Minneapolis
1110,2017-08-12,80.0,85,Minneapolis
1111,2017-09-01,76.0,85,Minneapolis
1112,2017-08-11,88.0,85,Minneapolis
1113,2017-06-03,67.0,84,Minneapolis
1114,2016-09-18,97.0,84,Minneapolis
1115,2016-09-01,0.0,84,Minneapolis
1116,2017-08-20,3.0,84,Minneapolis
1117,2017-01-01,8.0,84,Minneapolis
1118,2016-09-23,52.0,83,Minneapolis
1119,2017-04-22,23.0,83,Minneapolis
1120,2016-09-15,97.0,83,Minneapolis
1121,2015-08-08,37.0,83,Minneapolis
1122,2015-09-15,3.0,82,Minneapolis
1123,2015-05-28,73.0,82,Minneapolis
1124,2017-10-14,32.0,82,Minneapolis
1125,2016-07-02,7.0,82,Minneapolis
1126,2017-10-07,97.0,82,Minneapolis
1127,2017-08-13,70.0,81,Minneapolis
1128,2017-07-04,79.0,81,Minneapolis
1129,2015-07-29,93.0,81,Minneapolis
1130,2017-09-15,29.0,81,Minneapolis
1131,2017-06-23,1.0,81,Minneapolis
1132,2017-06-04,76.0,81,Minneapolis
1133,2017-09-24,16.0,80,Minneapolis
1134,2016-04-23,99.0,80,Minneapolis
1135,2017-06-09,100.0,80,Minneapolis
1136,2015-06-27,76.0,80,Minneapolis
1137,2016-07-29,25.0,80,Minneapolis
1138,2017-07-03,71.0,79,Minneapolis
1139,2017-08-05,94.0,79,Minneapolis
1140,2017-09-02,84.0,79,Minneapolis
1141,2017-06-08,98.0,79,Minneapolis
1142,2016-11-23,32.0,79,Minneapolis
1143,2015-08-28,96.0,79,Minneapolis
1144,2017-12-12,31.0,79,Minneapolis
1145,2017-06-24,0.0,78,Minneapolis
1146,2017-06-26,6.0,78,Minneapolis
1147,2016-11-15,99.0,78,Minneapolis
1148,2015-08-17,6.0,78,Minneapolis
1149,2015-11-25,99.0,78,Minneapolis
1150,2017-06-11,97.0,78,Minneapolis
1151,2017-07-05,86.0,78,Minneapolis
1152,2016-10-01,0.0,78,Minneapolis
1153,2016-10-29,2.0,78,Minneapolis
1154,2016-09-17,100.0,77,Minneapolis
1155,2016-08-07,19.0,77,Minneapolis
1156,2015-07-24,51.0,77,Minneapolis
1157,2017-11-12,36.0,77,Minneapolis
1158,2015-08-02,95.0,77,Minneapolis
1159,2017-10-22,6.0,77,Minneapolis
1160,2017-08-04,88.0,77,Minneapolis
1161,2015-07-03,98.0,76,Minneapolis
1162,2016-07-16,86.0,76,Minneapolis
1163,2017-09-05,99.0,76,Minneapolis
1164,2016-08-28,18.0,76,Minneapolis
1165,2017-08-01,65.0,76,Minneapolis
1166,2017-05-19,48.0,76,Minneapolis
1167,2016-09-10,57.0,76,Minneapolis
1168,2016-06-11,39.0,76,Minneapolis
1169,2015-09-24,80.0,75,Minneapolis
1170,2015-09-13,0.0,75,Minneapolis
1171,2015-05-01,92.0,75,Minneapolis
1172,2015-09-05,52.0,75,Minneapolis
1173,2016-08-18,100.0,75,Minneapolis
1174,2015-09-25,88.0,75,Minneapolis
1175,2017-07-13,85.0,74,Minneapolis
1176,2017-09-16,19.0,74,Minneapolis
1177,2017-06-15,73.0,74,Minneapolis
1178,2015-09-29,98.0,74,Minneapolis
1179,2015-11-09,6.0,74,Minneapolis
1180,2017-07-21,7.0,74,Minneapolis
1181,2015-11-16,20.0,74,Minneapolis
1182,2016-09-05,14.0,74,Minneapolis
1183,2015-08-05,70.0,74,Minneapolis
1184,2017-04-14,92.0,74,Minneapolis
1185,2017-10-15,22.0,74,Minneapolis
1186,2016-07-15,78.0,74,Minneapolis
1187,2017-10-08,92.0,74,Minneapolis
1188,2017-05-08,93.0,74,Minneapolis
1189,2015-08-15,0.0,73,Minneapolis
1190,2015-09-26,95.0,73,Minneapolis
1191,2016-09-20,84.0,73,Minneapolis
1192,2017-07-10,99.0,73,Minneapolis
1193,2017-11-01,88.0,73,Minneapolis
1194,2016-07-01,14.0,73,Minneapolis
1195,2017-08-15,48.0,73,Minneapolis
1196,2017-10-21,2.0,73,Minneapolis
1197,2017-07-29,36.0,73,Minneapolis
1198,2015-10-10,7.0,73,Minneapolis
1199,2017-04-01,22.0,73,Minneapolis
1200,2016-09-19,92.0,73,Minneapolis
1201,2015-06-28,84.0,73,Minneapolis
1202,2015-07-20,16.0,73,Minneapolis
1203,2016-09-25,31.0,73,Minneapolis
1204,2017-05-29,16.0,73,Minneapolis
1205,2017-04-24,7.0,72,Minneapolis
1206,2016-10-25,26.0,72,Minneapolis
1207,2016-11-12,92.0,72,Minneapolis
1208,2016-09-03,3.0,72,Minneapolis
1209,2017-06-27,13.0,72,Minneapolis
1210,2016-07-24,80.0,72,Minneapolis
1211,2015-07-26,70.0,72,Minneapolis
1212,2016-06-16,84.0,72,Minneapolis
1213,2015-04-28,71.0,72,Minneapolis
1214,2016-07-30,16.0,72,Minneapolis
1215,2016-07-09,24.0,72,Minneapolis
1216,2017-07-28,27.0,71,Minneapolis
1217,2015-09-04,63.0,71,Minneapolis
1218,2015-11-01,73.0,71,Minneapolis
1219,2015-07-19,10.0,71,Minneapolis
1220,2017-07-12,91.0,71,Minneapolis
1221,2015-07-21,24.0,71,Minneapolis
1222,2015-07-27,79.0,71,Minneapolis
1223,2015-03-17,14.0,71,Minneapolis
1224,2017-08-21,0.0,71,Minneapolis
1225,2016-04-17,79.0,71,Minneapolis
1226,2017-09-04,95.0,71,Minneapolis
1227,2017-05-22,18.0,71,Minneapolis
1228,2016-08-23,72.0,71,Minneapolis
1229,2017-07-22,2.0,71,Minneapolis
1230,2017-07-20,15.0,71,Minneapolis
1231,2016-06-24,85.0,71,Minneapolis
1232,2017-09-14,39.0,71,Minneapolis
1233,2017-08-24,7.0,71,Minneapolis
1234,2016-11-01,2.0,71,Minneapolis
1235,2017-05-31,36.0,70,Minneapolis
1236,2016-09-02,1.0,70,Minneapolis
1237,2015-11-06,25.0,70,Minneapolis
1238,2017-12-09,62.0,70,Minneapolis
1239,2017-12-22,13.0,70,Minneapolis
1240,2015-08-29,100.0,70,Minneapolis
1241,2015-07-31,100.0,70,Minneapolis
1242,2016-11-25,16.0,70,Minneapolis
1243,2017-06-30,42.0,70,Minneapolis
1244,2015-07-18,5.0,70,Minneapolis
1245,2017-07-25,4.0,70,Minneapolis
1246,2015-09-16,8.0,70,Minneapolis
1247,2017-10-01,78.0,70,Minneapolis
1248,2015-11-11,0.0,70,Minneapolis
1249,2017-06-16,63.0,70,Minneapolis
1250,2015-12-01,70.0,70,Minneapolis
1251,2015-10-01,86.0,70,Minneapolis
1252,2015-06-11,32.0,70,Minneapolis
1253,2017-09-03,90.0,70,Minneapolis
1254,2016-11-14,100.0,70,Minneapolis
1255,2017-08-31,67.0,70,Minneapolis
1256,2017-07-30,46.0,70,Minneapolis
1257,2017-05-12,98.0,70,Minneapolis
1258,2015-07-23,41.0,70,Minneapolis
1259,2015-07-14,4.0,69,Minneapolis
1260,2016-06-27,56.0,69,Minneapolis
1261,2016-08-20,96.0,69,Minneapolis
1262,2017-07-23,0.0,69,Minneapolis
1263,2016-08-09,36.0,69,Minneapolis
1264,2016-08-25,49.0,69,Minneapolis
1265,2017-07-01,52.0,69,Minneapolis
1266,2017-05-11,100.0,69,Minneapolis
1267,2016-10-06,23.0,69,Minneapolis
1268,2017-05-06,80.0,69,Minneapolis
1269,2015-08-25,74.0,69,Minneapolis
1270,2017-06-17,53.0,69,Minneapolis
1271,2017-06-14,81.0,69,Minneapolis
1272,2017-09-17,11.0,69,Minneapolis
1273,2015-05-15,11.0,69,Minneapolis
1274,2017-07-26,10.0,69,Minneapolis
1275,2016-08-16,94.0,69,Minneapolis
1276,2015-09-28,100.0,69,Minneapolis
1277,2015-06-08,66.0,69,Minneapolis
1278,2017-01-21,38.0,69,Minneapolis
1279,2015-10-09,12.0,69,Minneapolis
1280,2015-06-29,91.0,69,Minneapolis
1281,2017-11-30,84.0,68,Minneapolis
1282,2016-04-14,51.0,68,Minneapolis
1283,2015-08-31,97.0,68,Minneapolis
1284,2016-08-03,0.0,68,Minneapolis
1285,2015-06-06,85.0,68,Minneapolis
1286,2017-04-23,14.0,68,Minneapolis
1287,2017-08-29,49.0,68,Minneapolis
1288,2016-05-01,39.0,68,Minneapolis
1289,2017-06-22,6.0,68,Minneapolis
1290,2016-07-27,47.0,68,Minneapolis
1291,2017-07-07,96.0,68,Minneapolis
1292,2016-08-29,11.0,68,Minneapolis
1293,2017-03-05,47.0,68,Minneapolis
1294,2017-05-24,4.0,68,Minneapolis
1295,2016-08-10,45.0,68,Minneapolis
1296,2016-08-02,1.0,68,Minneapolis
1297,2015-07-12,16.0,68,Minneapolis
1298,2015-10-26,98.0,67,Minneapolis
1299,2017-07-14,77.0,67,Minneapolis
1300,2016-07-25,70.0,67,Minneapolis
1301,2015-08-09,27.0,67,Minneapolis
1302,2017-10-06,100.0,67,Minneapolis
1303,2017-06-07,95.0,67,Minneapolis
1304,2017-08-30,58.0,67,Minneapolis
1305,2015-12-07,16.0,67,Minneapolis
1306,2016-07-03,2.0,67,Minneapolis
1307,2017-04-08,91.0,67,Minneapolis
1308,2017-07-11,96.0,67,Minneapolis
1309,2015-06-10,43.0,67,Minneapolis
1310,2015-09-20,39.0,67,Minneapolis
1311,2016-07-31,9.0,67,Minneapolis
1312,2015-03-13,55.0,67,Minneapolis
1313,2015-07-22,32.0,67,Minneapolis
1314,2016-12-10,80.0,67,Minneapolis
1315,2017-08-14,60.0,67,Minneapolis
1316,2016-06-26,67.0,67,Minneapolis
1317,2017-08-09,98.0,67,Minneapolis
1318,2016-11-04,17.0,67,Minneapolis
1319,2015-10-31,82.0,67,Minneapolis
1320,2016-09-24,41.0,67,Minneapolis
1321,2016-08-05,6.0,67,Minneapolis
1322,2017-09-27,42.0,67,Minneapolis
1323,2017-02-03,39.0,67,Minneapolis
1324,2017-02-11,100.0,67,Minneapolis
1325,2017-09-30,70.0,66,Minneapolis
1326,2017-03-08,79.0,66,Minneapolis
1327,2016-08-26,38.0,66,Minneapolis
1328,2015-06-13,13.0,66,Minneapolis
1329,2015-06-22,30.0,66,Minneapolis
1330,2015-09-23,70.0,66,Minneapolis
1331,2017-08-02,74.0,66,Minneapolis
1332,2017-06-01,47.0,66,Minneapolis
1333,2015-08-22,45.0,66,Minneapolis
1334,2017-06-10,99.0,66,Minneapolis
1335,2016-07-22,94.0,66,Minneapolis
1336,2016-12-01,3.0,66,Minneapolis
1337,2017-06-28,22.0,66,Minneapolis
1338,2015-05-25,46.0,66,Minneapolis
1339,2015-10-25,93.0,66,Minneapolis
1340,2017-08-27,30.0,66,Minneapolis
1341,2017-08-18,17.0,66,Minneapolis
1342,2016-01-25,99.0,66,Minneapolis
1343,2017-03-11,98.0,66,Minneapolis
1344,2015-08-26,83.0,66,Minneapolis
1345,2016-07-19,99.0,66,Minneapolis
1346,2017-04-28,5.0,66,Minneapolis
1347,2017-04-26,0.0,66,Minneapolis
1348,2017-02-19,46.0,65,Minneapolis
1349,2015-10-17,16.0,65,Minneapolis
1350,2017-05-28,9.0,65,Minneapolis
1351,2017-11-24,27.0,65,Minneapolis
1352,2017-05-03,51.0,65,Minneapolis
1353,2017-08-26,21.0,65,Minneapolis
1354,2016-10-28,6.0,65,Minneapolis
1355,2017-05-18,58.0,65,Minneapolis
1356,2017-11-03,98.0,65,Minneapolis
1357,2016-08-14,81.0,65,Minneapolis
1358,2016-09-08,38.0,65,Minneapolis
1359,2016-06-14,68.0,65,Minneapolis
1360,2017-05-20,38.0,65,Minneapolis
1361,2015-06-15,2.0,65,Minneapolis
1362,2016-09-16,100.0,65,Minneapolis
1363,2017-08-28,39.0,65,Minneapolis
1364,2016-08-21,90.0,65,Minneapolis
1365,2016-11-29,0.0,65,Minneapolis
1366,2016-05-13,45.0,65,Minneapolis
1367,2016-10-13,88.0,65,Minneapolis
1368,2016-04-01,44.0,65,Minneapolis
1369,2017-05-26,0.0,65,Minneapolis
1370,2016-04-13,40.0,65,Minneapolis
1371,2017-04-29,11.0,65,Minneapolis
1372,2016-05-21,99.0,65,Minneapolis
1373,2015-11-02,63.0,65,Minneapolis
1374,2017-05-02,40.0,65,Minneapolis
1375,2015-08-04,81.0,65,Minneapolis
1376,2017-09-08,96.0,65,Minneapolis
1377,2015-08-07,48.0,65,Minneapolis
1378,2017-09-25,24.0,65,Minneapolis
1379,2016-08-17,98.0,65,Minneapolis
1380,2017-10-25,25.0,65,Minneapolis
1381,2016-10-19,87.0,65,Minneapolis
1382,2015-11-03,53.0,64,Minneapolis
1383,2016-06-15,76.0,64,Minneapolis
1384,2017-09-07,99.0,64,Minneapolis
1385,2015-11-04,43.0,64,Minneapolis
1386,2017-11-04,100.0,64,Minneapolis
1387,2017-10-03,92.0,64,Minneapolis
1388,2016-07-20,100.0,64,Minneapolis
1389,2017-04-09,96.0,64,Minneapolis
1390,2015-07-16,0.0,64,Minneapolis
1391,2017-10-19,1.0,64,Minneapolis
1392,2016-07-21,98.0,64,Minneapolis
1393,2017-04-27,1.0,64,Minneapolis
1394,2016-06-17,90.0,64,Minneapolis
1395,2015-06-05,92.0,64,Minneapolis
1396,2016-09-30,1.0,64,Minneapolis
1397,2017-09-13,51.0,64,Minneapolis
1398,2016-05-06,1.0,64,Minneapolis
1399,2017-04-21,32.0,64,Minneapolis
1400,2015-06-16,0.0,64,Minneapolis
1401,2017-04-05,66.0,64,Minneapolis
1402,2017-01-30,5.0,64,Minneapolis
1403,2016-10-22,57.0,64,Minneapolis
1404,2016-09-14,91.0,64,Minneapolis
1405,2017-08-03,82.0,64,Minneapolis
1406,2016-05-26,82.0,64,Minneapolis
1407,2017-10-02,86.0,64,Minneapolis
1408,2017-07-31,56.0,64,Minneapolis
1409,2016-09-04,8.0,64,Minneapolis
1410,2015-05-08,83.0,64,Minneapolis
1411,2017-02-17,65.0,63,Minneapolis
1412,2016-09-12,76.0,63,Minneapolis
1413,2017-06-19,31.0,63,Minneapolis
1414,2017-10-20,0.0,63,Minneapolis
1415,2015-12-14,9.0,63,Minneapolis
1416,2016-12-23,30.0,63,Minneapolis
1417,2016-07-14,70.0,63,Minneapolis
1418,2017-12-01,91.0,63,Minneapolis
1419,2015-07-04,94.0,63,Minneapolis
1420,2015-06-14,7.0,63,Minneapolis
1421,2015-08-10,18.0,63,Minneapolis
1422,2017-02-27,0.0,63,Minneapolis
1423,2017-03-20,54.0,63,Minneapolis
1424,2017-11-25,36.0,63,Minneapolis
1425,2017-03-22,35.0,63,Minneapolis
1426,2016-10-21,67.0,63,Minneapolis
1427,2017-08-08,100.0,63,Minneapolis
1428,2016-09-07,29.0,63,Minneapolis
1429,2017-10-05,100.0,63,Minneapolis
1430,2015-11-21,72.0,63,Minneapolis
1431,2015-06-12,22.0,63,Minneapolis
1432,2017-12-08,73.0,63,Minneapolis
1433,2017-11-05,98.0,63,Minneapolis
1434,2015-08-03,89.0,63,Minneapolis
1435,2017-01-18,66.0,63,Minneapolis
1436,2016-10-30,0.0,63,Minneapolis
1437,2017-09-19,1.0,63,Minneapolis
1438,2015-11-15,12.0,63,Minneapolis
1439,2016-04-15,61.0,63,Minneapolis
1440,2016-06-03,6.0,62,Minneapolis
1441,2015-05-07,90.0,62,Minneapolis
1442,2015-12-04,41.0,62,Minneapolis
1443,2017-08-07,100.0,62,Minneapolis
1444,2017-02-23,13.0,62,Minneapolis
1445,2017-09-11,73.0,62,Minneapolis
1446,2015-07-02,100.0,62,Minneapolis
1447,2017-11-22,12.0,62,Minneapolis
1448,2017-03-17,81.0,62,Minneapolis
1449,2015-08-30,100.0,62,Minneapolis
1450,2017-06-06,90.0,62,Minneapolis
1451,2017-09-09,90.0,62,Minneapolis
1452,2017-05-30,26.0,62,Minneapolis
1453,2016-10-07,31.0,62,Minneapolis
1454,2017-05-16,77.0,62,Minneapolis
1455,2017-08-23,3.0,62,Minneapolis
1456,2016-08-27,28.0,62,Minneapolis
1457,2016-06-25,77.0,62,Minneapolis
1458,2015-10-19,33.0,62,Minneapolis
1459,2016-05-22,100.0,62,Minneapolis
1460,2017-10-10,75.0,62,Minneapolis
1461,2016-08-31,1.0,62,Minneapolis
1462,2016-12-22,39.0,62,Minneapolis
1463,2017-01-02,15.0,62,Minneapolis
1464,2017-08-19,9.0,62,Minneapolis
1465,2017-06-13,88.0,62,Minneapolis
1466,2015-10-11,3.0,62,Minneapolis
1467,2015-07-10,35.0,62,Minneapolis
1468,2015-08-01,99.0,62,Minneapolis
1469,2017-07-08,99.0,61,Minneapolis
1470,2015-06-30,96.0,61,Minneapolis
1471,2017-09-26,32.0,61,Minneapolis
1472,2017-04-20,42.0,61,Minneapolis
1473,2016-07-23,88.0,61,Minneapolis
1474,2017-05-01,29.0,61,Minneapolis
1475,2016-10-18,94.0,61,Minneapolis
1476,2017-05-27,3.0,61,Minneapolis
1477,2017-03-24,18.0,61,Minneapolis
1478,2017-04-25,3.0,61,Minneapolis
1479,2016-12-21,49.0,61,Minneapolis
1480,2017-09-21,1.0,61,Minneapolis
1481,2015-09-03,73.0,61,Minneapolis
1482,2015-09-30,93.0,61,Minneapolis
1483,2015-12-23,94.0,61,Minneapolis
1484,2017-09-12,62.0,61,Minneapolis
1485,2015-09-01,91.0,61,Minneapolis
1486,2017-04-17,71.0,61,Minneapolis
1487,2017-07-16,57.0,61,Minneapolis
1488,2015-09-11,4.0,61,Minneapolis
1489,2015-07-30,98.0,61,Minneapolis
1490,2016-04-08,1.0,61,Minneapolis
1491,2015-01-01,84.0,61,Minneapolis
1492,2015-12-22,87.0,61,Minneapolis
1493,2017-10-12,54.0,61,Minneapolis
1494,2016-08-04,2.0,61,Minneapolis
1495,2017-05-13,95.0,61,Minneapolis
1496,2017-09-28,51.0,61,Minneapolis
1497,2017-03-26,5.0,60,Minneapolis
1498,2017-12-15,9.0,60,Minneapolis
1499,2016-08-13,73.0,60,Minneapolis
1500,2016-11-11,84.0,60,Minneapolis
1501,2017-03-02,16.0,60,Minneapolis
1502,2016-07-18,97.0,60,Minneapolis
1503,2017-11-17,2.0,60,Minneapolis
1504,2017-11-11,46.0,60,Minneapolis
1505,2017-08-25,14.0,60,Minneapolis
1506,2015-03-30,77.0,60,Minneapolis
1507,2016-10-23,46.0,60,Minneapolis
1508,2017-04-19,52.0,60,Minneapolis
1509,2017-06-29,32.0,60,Minneapolis
1510,2016-07-28,36.0,60,Minneapolis
1511,2016-06-21,99.0,60,Minneapolis
1512,2016-05-19,94.0,60,Minneapolis
1513,2015-10-20,44.0,60,Minneapolis
1514,2016-01-01,60.0,60,Minneapolis
1515,2016-06-18,95.0,60,Minneapolis
1516,2017-07-19,24.0,60,Minneapolis
1517,2016-11-07,44.0,60,Minneapolis
1518,2015-03-27,49.0,60,Minneapolis
1519,2017-06-18,42.0,60,Minneapolis
1520,2015-05-27,64.0,60,Minneapolis
1521,2015-08-12,6.0,60,Minneapolis
1522,2015-03-18,7.0,60,Minneapolis
1523,2017-03-04,36.0,60,Minneapolis
1524,2015-07-13,9.0,60,Minneapolis
1525,2015-11-07,17.0,60,Minneapolis
1526,2015-04-18,0.0,60,Minneapolis
1527,2015-01-20,0.0,60,Minneapolis
1528,2016-07-04,0.0,60,Minneapolis
1529,2017-09-23,10.0,59,Minneapolis
1530,2016-08-08,27.0,59,Minneapolis
1531,2016-06-12,49.0,59,Minneapolis
1532,2015-10-05,46.0,59,Minneapolis
1533,2016-09-21,74.0,59,Minneapolis
1534,2017-11-07,87.0,59,Minneapolis
1535,2016-10-20,78.0,59,Minneapolis
1536,2017-10-23,11.0,59,Minneapolis
1537,2017-05-04,62.0,59,Minneapolis
1538,2016-09-22,64.0,59,Minneapolis
1539,2017-06-02,57.0,59,Minneapolis
